Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),Thermocouple 8 (deg C),Thermocouple 9 (deg C),EGT 2 (deg C),Thermocouple 11 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CHT 1 TEMPERATURE (deg C),CHT 2 TEMPERATURE (deg C),ELEV POSITION (%),FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,GP Input 9,GP Input 10,OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
90.06,1,12,2022-09-25 09:45:41,+55.36697,+10.03012,152,0.0,190.2,-3.8,,,,,09:45:40,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.1,99,-39,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-21,,,,,1,0,0,"7000",63,+26,2409,2409,16.0,4.5,,4.5,5.0,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+517,,,+51.6,+49.5,+12,+5.0,+4.998,,,,,,+62.6,+25.6,,,,,
91.06,1,12,2022-09-25 09:45:42,+55.36697,+10.03012,152,0.0,190.2,-3.8,,,,,09:45:41,+1.5,+0.7,167.5,0.0,+165,+0.0,+0.01,+1.0,99,-22,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-22,,,,,1,0,0,"7000",63,+26,2399,2399,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+517,,,+51.7,+49.7,+12,+4.9,+4.998,,,,,,+62.6,+25.7,,,,,
92.06,1,12,2022-09-25 09:45:43,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:42,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.1,99,-12,+13,0.0,29.89,-23,,,138,,,,,0,0,,,,,,,-8,,,-23,,,,,1,0,0,"7000",62,+26,2404,2404,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+517,,,+51.9,+49.9,+12,+4.9,+4.998,,,,,,+62.5,+25.8,,,,,
93.06,1,12,2022-09-25 09:45:44,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:43,+1.5,+0.7,167.6,0.0,+165,+0.1,+0.01,+1.0,99,+4,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-25,,,,,1,0,0,"7000",62,+26,2398,2398,16.0,4.4,,4.4,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+517,,,+52.1,+50.2,+12,+4.9,+4.998,,,,,,+62.3,+25.9,,,,,
94.06,1,12,2022-09-25 09:45:45,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:44,+1.6,+0.7,167.6,0.0,+165,+0.0,+0.01,+1.1,99,+23,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-26,,,,,1,0,0,"7000",62,+26,2394,2394,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+518,,,+52.3,+50.3,+12,+4.9,+4.998,,,,,,+62.1,+26.0,,,,,
95.06,1,12,2022-09-25 09:45:46,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:45,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+14,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-28,,,,,1,0,0,"7000",62,+26,2406,2406,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+518,,,+52.4,+50.4,+12,+4.9,+4.998,,,,,,+61.9,+26.1,,,,,
96.06,1,12,2022-09-25 09:45:47,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:46,+1.6,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.1,99,+31,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-29,,,,,1,0,0,"7000",62,+26,2406,2406,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+559,,+518,,,+52.6,+50.5,+12,+4.9,+4.998,,,,,,+61.7,+26.2,,,,,
97.06,1,12,2022-09-25 09:45:48,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:47,+1.6,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+20,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-30,,,,,1,0,0,"7000",62,+26,2410,2410,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+560,,+517,,,+52.8,+50.7,+12,+4.9,+4.998,,,,,,+61.5,+26.4,,,,,
98.06,1,12,2022-09-25 09:45:49,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:48,+1.6,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,-3,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-31,,,,,1,0,0,"7000",61,+26,2424,2424,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+518,,,+53.0,+50.9,+12,+4.9,+4.998,,,,,,+61.2,+26.5,,,,,
99.06,1,12,2022-09-25 09:45:50,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:49,+1.6,+0.8,167.5,0.0,+165,+0.1,+0.01,+1.0,99,+25,+13,0.0,29.89,-23,,,138,,,,,0,0,,,,,,,-8,,,-33,,,,,1,0,0,"7000",61,+27,2427,2427,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+518,,,+53.2,+51.0,+12,+4.9,+4.998,,,,,,+61.0,+26.6,,,,,
100.06,1,12,2022-09-25 09:45:51,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:50,+1.6,+0.8,167.5,0.0,+165,+0.1,+0.01,+1.0,99,+14,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-33,,,,,1,0,0,"7000",61,+27,2418,2418,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+519,,,+53.4,+51.1,+12,+4.9,+4.998,,,,,,+60.9,+26.7,,,,,
101.06,1,12,2022-09-25 09:45:52,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:51,+1.6,+0.8,167.5,0.0,+165,+0.1,+0.01,+1.0,99,+25,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-34,,,,,1,0,0,"7000",61,+27,2406,2406,15.8,4.4,,4.4,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+560,,+519,,,+53.5,+51.3,+12,+4.9,+4.998,,,,,,+60.9,+26.8,,,,,
102.06,1,12,2022-09-25 09:45:53,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:52,+1.6,+0.8,167.5,0.0,+165,+0.1,+0.01,+1.0,99,+14,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-34,,,,,1,0,0,"7000",61,+27,2430,2430,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+560,,+519,,,+53.7,+51.5,+12,+5.0,+4.998,,,,,,+60.6,+26.9,,,,,
103.06,1,12,2022-09-25 09:45:54,+55.36697,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:53,+1.5,+0.9,167.4,0.0,+165,+0.0,+0.01,+1.0,99,+35,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-35,,,,,1,0,0,"7000",60,+27,2419,2419,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+561,,+519,,,+54.0,+51.6,+12,+5.0,+4.998,,,,,,+60.5,+27.0,,,,,
104.06,1,12,2022-09-25 09:45:55,+55.36696,+10.03012,151,0.0,190.2,-3.8,,,,,09:45:54,+1.6,+0.9,167.4,0.0,+165,+0.1,+0.01,+0.9,99,+5,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-36,,,,,1,0,0,"7000",60,+27,2417,2417,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+561,,+519,,,+54.1,+51.8,+12,+4.9,+4.998,,,,,,+60.4,+27.1,,,,,
105.06,1,12,2022-09-25 09:45:56,+55.36696,+10.03011,151,0.0,190.2,-3.8,,,,,09:45:55,+1.6,+0.8,167.4,0.0,+165,+0.1,+0.01,+1.0,99,-9,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-36,,,,,1,0,0,"7000",60,+27,2408,2408,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+561,,+520,,,+54.3,+52.0,+12,+5.0,+4.998,,,,,,+60.3,+27.2,,,,,
106.06,1,12,2022-09-25 09:45:57,+55.36696,+10.03011,151,0.0,190.2,-3.8,,,,,09:45:56,+1.5,+0.8,167.4,0.0,+165,+0.0,+0.01,+1.0,99,-16,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-37,,,,,1,0,0,"7000",60,+27,2417,2417,15.8,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+521,,,+54.6,+52.2,+12,+4.9,+4.998,,,,,,+60.0,+27.3,,,,,
107.06,1,12,2022-09-25 09:45:58,+55.36696,+10.03011,151,0.0,190.2,-3.8,,,,,09:45:57,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+4,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-37,,,,,1,0,0,"7000",60,+27,2426,2426,15.8,4.5,,4.5,4.9,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+562,,+521,,,+54.8,+52.3,+12,+4.9,+4.998,,,,,,+59.8,+27.4,,,,,
108.06,1,12,2022-09-25 09:45:59,+55.36696,+10.03011,151,0.0,190.2,-3.8,,,,,09:45:58,+1.6,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+0,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-37,,,,,1,0,0,"7000",60,+27,2411,2411,15.8,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+521,,,+54.9,+52.4,+12,+4.9,+4.998,,,,,,+59.9,+27.5,,,,,
109.06,1,12,2022-09-25 09:46:00,+55.36696,+10.03011,150,0.0,190.2,-3.8,,,,,09:45:59,+1.6,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,-6,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-37,,,,,1,0,0,"7000",60,+28,2418,2418,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+561,,+521,,,+55.1,+52.4,+12,+4.9,+4.998,,,,,,+59.7,+27.6,,,,,
110.06,1,12,2022-09-25 09:46:01,+55.36696,+10.03011,150,0.0,190.2,-3.8,,,,,09:46:00,+1.6,+0.8,167.5,0.0,+165,+0.1,+0.01,+1.0,99,-18,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-37,,,,,1,0,0,"7000",59,+28,2432,2432,15.8,4.5,,4.5,4.8,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+561,,+521,,,+55.2,+52.6,+12,+4.8,+4.998,,,,,,+59.4,+27.7,,,,,
111.06,1,12,2022-09-25 09:46:02,+55.36695,+10.03011,150,0.0,190.2,-3.8,,,,,09:46:01,+1.6,+0.7,167.5,0.0,+165,+0.0,+0.01,+1.0,99,-14,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-38,,,,,1,0,0,"7000",59,+28,2411,2411,15.9,4.5,,4.5,4.8,,,18.3,13.5,,+5.6,188.7,140.2,,,,,,,,,,+561,,+522,,,+55.4,+52.7,+12,+4.8,+4.998,,,,,,+59.4,+27.8,,,,,
112.06,1,12,2022-09-25 09:46:03,+55.36695,+10.03011,150,0.0,190.2,-3.8,,,,,09:46:02,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+15,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-38,,,,,1,0,0,"7000",59,+28,2411,2411,15.9,4.5,,4.5,4.8,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+522,,,+55.5,+52.9,+12,+4.8,+4.998,,,,,,+59.3,+27.9,,,,,
113.06,1,12,2022-09-25 09:46:04,+55.36695,+10.03011,149,0.0,190.2,-3.8,,,,,09:46:03,+1.6,+0.7,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+25,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-39,,,,,1,0,0,"7000",59,+28,2408,2408,15.9,4.5,,4.5,4.8,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+522,,,+55.7,+53.1,+12,+4.8,+4.998,,,,,,+59.2,+28.0,,,,,
114.06,1,12,2022-09-25 09:46:05,+55.36695,+10.03011,149,0.0,190.2,-3.8,,,,,09:46:04,+1.6,+0.7,167.6,0.0,+165,+0.0,+0.01,+1.0,99,+43,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-39,,,,,1,0,0,"7000",59,+28,2426,2426,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+522,,,+55.8,+53.2,+12,+4.9,+4.998,,,,,,+58.9,+28.1,,,,,
115.06,1,12,2022-09-25 09:46:06,+55.36695,+10.03011,149,0.0,190.2,-3.8,,,,,09:46:05,+1.6,+0.7,167.6,0.0,+165,+0.1,+0.01,+1.0,99,+52,+13,0.0,29.89,-23,,,138,,,,,0,0,,,,,,,-8,,,-39,,,,,1,0,0,"7000",59,+28,2420,2420,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+523,,,+56.0,+53.4,+12,+5.0,+4.998,,,,,,+58.8,+28.2,,,,,
116.06,1,12,2022-09-25 09:46:07,+55.36695,+10.03011,149,0.0,190.2,-3.8,,,,,09:46:06,+1.6,+0.7,167.6,0.0,+165,+0.0,+0.01,+1.0,99,+51,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-40,,,,,1,0,0,"7000",58,+28,2435,2435,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+523,,,+56.1,+53.5,+12,+4.9,+4.998,,,,,,+58.5,+28.3,,,,,
117.06,1,12,2022-09-25 09:46:08,+55.36695,+10.03011,149,0.0,190.2,-3.8,,,,,09:46:07,+1.5,+0.8,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+22,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-40,,,,,1,0,0,"7000",59,+28,2418,2418,15.9,4.5,,4.5,4.8,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+56.2,+53.6,+12,+4.8,+4.998,,,,,,+58.5,+28.4,,,,,
118.06,1,12,2022-09-25 09:46:09,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:08,+1.6,+0.7,167.5,0.0,+165,+0.0,+0.01,+1.1,99,+38,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-41,,,,,1,0,0,"7000",58,+28,2440,2440,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+56.4,+53.7,+12,+4.9,+4.998,,,,,,+58.3,+28.5,,,,,
119.06,1,12,2022-09-25 09:46:10,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:09,+1.6,+0.7,167.5,0.0,+165,+0.0,+0.01,+1.0,99,+38,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-41,,,,,1,0,0,"7000",58,+29,2437,2437,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+56.5,+53.8,+12,+4.9,+4.998,,,,,,+58.1,+28.6,,,,,
120.06,1,12,2022-09-25 09:46:11,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:10,+1.6,+0.7,167.6,0.0,+165,+0.1,+0.01,+0.9,99,+22,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-41,,,,,1,0,0,"7000",58,+29,2423,2423,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+56.7,+54.0,+12,+4.9,+4.998,,,,,,+58.1,+28.7,,,,,
121.06,1,12,2022-09-25 09:46:12,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:11,+1.6,+0.7,167.6,0.0,+165,+0.1,+0.01,+1.0,99,+15,+13,0.0,29.89,-22,,,138,,,,,0,0,,,,,,,-8,,,-41,,,,,1,0,0,"7000",58,+29,2422,2422,15.9,4.5,,4.5,4.8,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+56.9,+54.1,+12,+4.8,+4.998,,,,,,+58.0,+28.8,,,,,
122.06,1,12,2022-09-25 09:46:13,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:12,+1.6,+0.8,167.5,0.0,+166,+0.0,+0.01,+1.0,99,+27,+13,0.0,29.89,-21,,,138,,,,,0,0,,,,,,,-8,,,-41,,,,,1,0,0,"7000",58,+29,2451,2451,16.0,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+523,,,+57.0,+54.2,+12,+5.0,+4.998,,,,,,+57.7,+28.9,,,,,
123.06,1,12,2022-09-25 09:46:14,+55.36695,+10.03011,148,0.0,190.2,-3.8,,,,,09:46:13,+1.5,+0.8,167.5,0.0,+167,+0.0,+0.01,+0.9,99,+52,+13,0.0,29.89,-20,,,138,,,,,0,0,,,,,,,-8,,,-42,,,,,1,0,0,"7000",58,+29,2412,2412,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+523,,,+57.2,+54.3,+12,+5.0,+4.998,,,,,,+57.8,+29.0,,,,,
124.06,1,12,2022-09-25 09:46:15,+55.36695,+10.03011,147,0.0,190.2,-3.8,,,,,09:46:14,+1.5,+0.8,167.5,0.0,+169,+0.1,+0.01,+0.9,99,+65,+13,0.0,29.89,-20,,,138,,,,,0,0,,,,,,,-8,,,-42,,,,,1,0,0,"7000",58,+29,2397,2397,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+523,,,+57.3,+54.5,+12,+4.9,+4.998,,,,,,+57.9,+29.0,,,,,
125.06,1,12,2022-09-25 09:46:16,+55.36695,+10.03011,147,0.0,190.2,-3.8,,,,,09:46:15,+1.5,+0.7,167.5,0.0,+170,+0.0,+0.01,+1.0,99,+64,+13,0.0,29.89,-16,,,138,,,,,0,0,,,,,,,-8,,,-43,,,,,1,0,0,"7000",58,+29,2423,2423,15.9,4.4,,4.4,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+57.5,+54.6,+12,+5.0,+4.998,,,,,,+57.6,+29.2,,,,,
126.06,1,12,2022-09-25 09:46:17,+55.36695,+10.03011,147,0.0,190.2,-3.8,,,,,09:46:16,+1.5,+0.7,167.5,0.0,+171,+0.0,+0.02,+1.0,99,+48,+13,0.0,29.89,-16,,,138,,,,,0,0,,,,,,,-8,,,-43,,,,,1,0,0,"7000",57,+29,2417,2417,15.9,4.4,,4.4,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+57.6,+54.7,+12,+4.9,+4.998,,,,,,+57.5,+29.3,,,,,
127.06,1,12,2022-09-25 09:46:18,+55.36695,+10.03011,147,0.0,190.2,-3.8,,,,,09:46:17,+1.6,+0.7,167.5,0.0,+171,+0.0,+0.01,+1.0,99,+55,+13,0.0,29.89,-16,,,138,,,,,0,0,,,,,,,-8,,,-44,,,,,1,0,0,"7000",57,+29,2427,2427,16.0,4.4,,4.4,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+562,,+524,,,+57.7,+54.9,+12,+4.9,+4.998,,,,,,+57.3,+29.3,,,,,
128.06,1,12,2022-09-25 09:46:19,+55.36695,+10.03011,147,0.0,190.2,-3.8,,,,,09:46:18,+1.5,+0.8,167.5,0.0,+172,+0.0,+0.01,+1.0,99,+5,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-44,,,,,1,0,0,"7000",57,+29,2418,2418,15.9,4.4,,4.4,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+57.8,+55.0,+12,+4.9,+4.998,,,,,,+57.1,+29.4,,,,,
129.06,1,12,2022-09-25 09:46:20,+55.36695,+10.03012,147,0.0,190.2,-3.8,,,,,09:46:19,+1.5,+0.7,167.5,0.0,+172,+0.0,+0.02,+1.0,99,+18,+13,0.0,29.89,-14,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",57,+30,2435,2435,15.9,4.4,,4.4,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+58.0,+55.1,+12,+5.0,+4.998,,,,,,+57.0,+29.5,,,,,
130.06,1,12,2022-09-25 09:46:21,+55.36695,+10.03012,147,0.0,190.2,-3.8,,,,,09:46:20,+1.5,+0.8,167.5,0.0,+172,+0.0,+0.01,+1.0,99,+22,+13,0.0,29.89,-13,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",57,+30,2436,2436,16.0,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+58.1,+55.2,+12,+4.9,+4.998,,,,,,+56.9,+29.6,,,,,
131.06,1,12,2022-09-25 09:46:22,+55.36695,+10.03012,147,0.0,190.2,-3.8,,,,,09:46:21,+1.5,+0.8,167.5,0.0,+172,+0.0,+0.01,+1.0,99,+8,+13,0.0,29.89,-13,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",57,+30,2426,2426,16.0,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+564,,+524,,,+58.2,+55.3,+12,+5.0,+4.998,,,,,,+56.8,+29.7,,,,,
132.06,1,12,2022-09-25 09:46:23,+55.36695,+10.03012,147,0.0,190.2,-3.8,,,,,09:46:22,+1.5,+0.8,167.5,0.0,+172,+0.0,+0.01,+1.1,99,+33,+13,0.0,29.89,-13,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",57,+30,2443,2443,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+58.3,+55.4,+12,+4.9,+4.998,,,,,,+56.6,+29.8,,,,,
133.06,1,12,2022-09-25 09:46:24,+55.36695,+10.03012,146,0.0,190.2,-3.8,,,,,09:46:23,+1.5,+0.7,167.6,0.0,+174,+0.0,+0.01,+1.0,99,+40,+13,0.0,29.89,-13,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",57,+30,2419,2419,15.8,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+58.4,+55.6,+12,+5.0,+4.998,,,,,,+56.6,+29.9,,,,,
134.06,1,12,2022-09-25 09:46:25,+55.36695,+10.03012,146,0.0,190.2,-3.8,,,,,09:46:24,+1.5,+0.8,167.6,0.0,+174,+0.1,+0.01,+1.0,99,+20,+13,0.0,29.89,-11,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",56,+30,2439,2439,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+564,,+524,,,+58.5,+55.8,+12,+5.0,+4.998,,,,,,+56.3,+30.0,,,,,
135.06,1,12,2022-09-25 09:46:26,+55.36695,+10.03012,146,0.0,190.2,-3.8,,,,,09:46:25,+1.6,+0.8,167.5,0.0,+174,+0.1,+0.01,+1.0,99,+37,+13,0.0,29.89,-11,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",56,+30,2438,2438,15.9,4.5,,4.5,5.0,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+564,,+524,,,+58.6,+55.8,+12,+5.0,+4.998,,,,,,+56.3,+30.1,,,,,
136.06,1,12,2022-09-25 09:46:27,+55.36695,+10.03012,146,0.0,190.2,-3.8,,,,,09:46:26,+1.5,+0.7,167.6,0.0,+175,+0.1,+0.01,+1.0,99,+45,+13,0.0,29.89,-11,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",56,+30,2420,2420,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+563,,+524,,,+58.7,+55.8,+12,+4.9,+4.998,,,,,,+56.3,+30.1,,,,,
137.06,1,12,2022-09-25 09:46:28,+55.36695,+10.03012,146,0.0,190.2,-3.8,,,,,09:46:27,+1.5,+0.7,167.5,0.0,+176,+0.0,+0.01,+0.9,99,+37,+13,0.0,29.89,-9,,,138,,,,,0,0,,,,,,,-8,,,-45,,,,,1,0,0,"7000",56,+30,2434,2434,15.9,4.5,,4.5,4.9,,,18.3,13.5,,+5.5,188.7,140.2,,,,,,,,,,+564,,+524,,,+58.9,+55.8,+12,+4.9,+4.998,,,,,,+56.1,+30.2,,,,,
